tGravityAcc-mean()-X,tGravityAcc-max()-X,"angle(X,gravityMean)",tGravityAcc-mean()-Y,tGravityAcc-energy()-X,"angle(Y,gravityMean)",tGravityAcc-min()-X,tGravityAcc-max()-Y,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,tGravityAccMag-std(),tBodyAccJerk-std()-X,"angle(Z,gravityMean)",fBodyAcc-mean()-X,"fBodyAccJerk-bandsEnergy()-1,16",fBodyAccJerk-max()-X,fBodyAcc-mad()-X,"fBodyAccJerk-bandsEnergy()-1,16_1","tGravityAcc-arCoeff()-Z,2",fBodyAccMag-energy(),tGravityAcc-min()-Z,tGravityAcc-mean()-Z,tGravityAcc-energy()-Z,fBodyAccJerk-energy()-X,"fBodyAccJerk-bandsEnergy()-1,24",fBodyAccMag-mad(),fBodyAcc-entropy()-X,tBodyAccJerkMag-energy(),tBodyGyroJerk-iqr()-Z,tBodyAccJerk-sma()
-0.047727828,-0.091058425,0.27854399,0.76866913,-0.83216934,-0.54409199,-0.034266092,0.74614387,0.76798308,0.19457285,-0.92188864,-0.98258651,-0.38929322,-0.97498679,-0.99983837,-0.99057986,-0.96961073,-0.99983888,0.79527659,-0.99618379,0.54146828,0.54098815,-0.43315051,-0.99973013,-0.99978234,-0.94552287,-0.79121256,-0.99962027,-0.99112872,-0.98341704
-0.041699844,-0.091058425,0.27208294,0.75554154,-0.82686368,-0.53412217,-0.11339119,0.71852391,0.74281751,0.15464938,0.064073395,-0.87762809,-0.39742768,-0.74175973,-0.99298583,-0.9367147,-0.69546198,-0.90697245,0.8854102,-0.42883075,0.54146828,0.54742535,-0.41898295,-0.99172578,-0.99185031,-0.22544394,-0.0044360996,-0.97343777,-0.97448846,-0.85108266
-0.18770377,-0.091207307,0.37879154,0.70262213,-0.90455893,-0.48844315,-0.36104164,0.71852391,0.63328245,0.0088264581,-0.1266784,-0.87257116,-0.48705651,-0.78254802,-0.99260464,-0.93098243,-0.72581267,-0.90333538,0.88381332,-0.61367067,0.5426484,0.63722785,-0.19458953,-0.99106406,-0.99124806,-0.32305095,-0.029005054,-0.97185957,-0.88848958,-0.81979794
-0.35145953,-0.23357869,0.50238617,0.65518574,-0.98216808,-0.43127083,-0.36185847,0.67692652,0.63328245,-0.12368006,-0.7780501,-0.9641889,-0.57287374,-0.82682765,-0.99958482,-0.97427493,-0.83270098,-0.99595676,0.96645221,-0.9733478,0.61363528,0.73110976,0.044750533,-0.9991176,-0.99917143,-0.80047739,-0.10461616,-0.99770571,-0.96406444,-0.94232893
-0.33939193,-0.35176655,0.49453529,0.6970974,-0.98113244,-0.46594003,-0.36185847,0.70576907,0.63874326,-0.010086281,-0.70007559,-0.83892922,-0.53580206,-0.77764042,-0.99697339,-0.87827589,-0.75908596,-0.98470165,0.82118672,-0.95241914,0.63683422,0.70209116,-0.036409866,-0.98601272,-0.99294303,-0.70248776,0.010984817,-0.98356599,-0.93609268,-0.84321536
-0.36048,-0.35176655,0.50873322,0.71643717,-0.9797757,-0.49613177,-0.55514798,0.72043391,0.57169654,0.046019968,0.30788151,-0.64824281,-0.50619728,-0.62167946,-0.96937084,-0.81196219,-0.62975444,-0.7139317,0.72167024,-0.14018729,0.62982101,0.6629796,-0.1433678,-0.93615025,-0.94974783,0.11447239,0.3665561,-0.86237605,-0.76373348,-0.54674791
-0.57349604,-0.36339946,0.66828427,0.52510468,-0.96519669,-0.3366412,-0.70993531,0.72043391,0.15331707,-0.35193478,-0.040902739,-0.67369935,-0.67268482,-0.60838922,-0.97055728,-0.83171041,-0.59479157,-0.72429585,0.7185374,-0.53500982,0.62982101,0.77976328,0.21741493,-0.9448944,-0.95058338,-0.043057933,0.36938503,-0.87170189,-0.91987915,-0.61513303
-0.74182101,-0.68315372,0.79297021,0.16014065,-0.93320926,-0.034019619,-0.71024001,0.50525393,-0.079831528,-0.84957496,-0.053417618,-0.90510028,-0.92814826,-0.90611827,-0.99721538,-0.93311282,-0.90176742,-0.99092614,0.67293278,-0.54693476,0.77041697,0.94954331,0.77241744,-0.994878,-0.99415651,-0.29136896,-0.24696611,-0.99325186,-0.98132047,-0.92079922
-0.75672502,-0.8177253,0.79692828,-0.05899586,-0.92691522,0.12501854,-0.71024001,0.090769079,-0.080349227,-0.99015441,-0.7499689,-0.97463659,-0.97719373,-0.97590839,-0.99989137,-0.98126795,-0.97569669,-0.99891952,0.94463983,-0.96650477,0.99103257,0.9993499,0.95305501,-0.99950682,-0.9995994,-0.77148933,-0.79121256,-0.99941457,-0.98982898,-0.97566512
-0.75607738,-0.8177253,0.79739372,-0.068420491,-0.92726915,0.13180225,-0.70250277,-0.071104201,-0.080349227,-0.99407607,-0.91348682,-0.97566868,-0.97526294,-0.98176325,-0.9999107,-0.9836454,-0.98399161,-0.99977543,0.40588809,-0.99541345,0.99385755,0.99429673,0.93316945,-0.99953935,-0.99960639,-0.93144618,-0.81726864,-0.99962966,-0.99398289,-0.98422871
-0.75875146,-0.822801,0.79917435,-0.045998244,-0.92589132,0.11596031,-0.70250277,-0.066390056,-0.032167846,-0.99846457,-0.9901396,-0.99271975,-0.97723061,-0.99356756,-0.99996908,-0.9940699,-0.99484293,-0.99994928,0.29719639,-0.9998513,0.99409287,0.9957729,0.93894281,-0.99992381,-0.99995156,-0.98811402,-1.0,-0.99991628,-0.99481732,-0.99427213
-0.75643925,-0.82113745,0.79725696,-0.040042686,-0.92709147,0.11174753,-0.70197237,-0.060686767,-0.017830709,-0.99904071,-0.99211327,-0.99155723,-0.97914858,-0.99230658,-0.99995275,-0.99463082,-0.99462891,-0.99993705,0.066588285,-0.99988873,0.99870606,0.99732192,0.94500816,-0.99990677,-0.99993067,-0.99207497,-1.0,-0.99988905,-0.99574722,-0.99287377
-0.75507694,-0.82113745,0.79641242,-0.034589346,-0.92779747,0.1079178,-0.69884244,-0.0575499,-0.012459688,-0.99946454,-0.99519865,-0.98795958,-0.98014271,-0.99141608,-0.99993803,-0.99139583,-0.99219719,-0.99991735,0.090316481,-0.99993947,0.99820036,0.99683535,0.94310066,-0.99984554,-0.99991327,-0.99486691,-0.90731609,-0.99983933,-0.99752724,-0.99031835
0.94530277,0.88005207,-0.77370661,-0.24594143,0.85197487,0.25243212,0.96074833,-0.25256414,-0.24815121,-0.89948829,-0.23798068,-0.18375939,0.044098743,-0.26090491,-0.7358133,-0.44935354,-0.18577076,-0.62525415,0.62253257,-0.70487363,-0.04772735,-0.032164781,-0.99697332,-0.66356668,-0.6407566,-0.23747109,0.53890549,-0.70764578,-0.46084862,-0.28159522
0.941113,0.87317213,-0.76716315,-0.25203524,0.8410625,0.25691881,0.95340699,-0.25256414,-0.24372211,-0.893938,-0.21339031,-0.10835028,0.044637597,-0.15111525,-0.67286372,-0.25635492,-0.093833857,-0.43457264,0.52335933,-0.68575276,-0.04772735,-0.032883452,-0.99695208,-0.59908708,-0.57336794,-0.19937051,0.57323615,-0.62816191,-0.37993611,-0.11572959
0.9463639,0.88473147,-0.75741393,-0.2642781,0.8547949,0.2644517,0.95340699,-0.27006233,-0.24412591,-0.88293505,-0.2575711,-0.17769459,0.039416823,-0.23040737,-0.76534612,-0.33841531,-0.18726899,-0.53597022,0.35354993,-0.71965984,-0.031593705,-0.025575066,-0.99804028,-0.65858202,-0.69023457,-0.2462497,0.68156074,-0.66733516,-0.40640637,-0.17515969
0.95244515,0.88473147,-0.76253431,-0.25983791,0.8706566,0.26085042,0.96273657,-0.27325496,-0.24412591,-0.88716023,-0.19511453,-0.12048623,0.03973498,-0.15132288,-0.72958902,-0.2617787,-0.13929525,-0.39105379,0.41037151,-0.6711534,-0.033283992,-0.026131065,-0.99794929,-0.60985528,-0.62276242,-0.18784769,0.67835496,-0.61660376,-0.38483095,-0.12171356
0.94712514,0.88234561,-0.76396808,-0.25710034,0.85674401,0.25962894,0.96076124,-0.27359495,-0.23065832,-0.88977821,-0.21102536,-0.19243345,0.041412489,-0.22580363,-0.75816291,-0.39214848,-0.14829663,-0.38963752,0.40858142,-0.68391406,-0.033283992,-0.028422611,-0.99763809,-0.67062944,-0.66841999,-0.22737599,0.47439289,-0.6298925,-0.49377272,-0.15800301
0.94574875,0.87717278,-0.76618572,-0.25477781,0.85313658,0.25825832,0.96076124,-0.26542148,-0.22854594,-0.8918914,-0.23776722,-0.24577701,0.040128173,-0.29042868,-0.75828106,-0.42473512,-0.21628038,-0.60382466,0.31357473,-0.70471339,-0.033246229,-0.026521446,-0.99790606,-0.71233608,-0.73208166,-0.24195139,0.5667839,-0.66947075,-0.40984823,-0.19827661
0.95021213,0.87895496,-0.77667683,-0.24482976,0.86479559,0.2512184,0.96667248,-0.25345705,-0.22668294,-0.90066864,-0.23418525,-0.10173292,0.038105042,-0.16356217,-0.73058807,-0.33287727,-0.12532373,-0.40948334,0.22171988,-0.70196345,-0.027960583,-0.023627905,-0.99826854,-0.59317563,-0.59852532,-0.20791903,0.64045258,-0.62374706,-0.36447284,-0.13685185
0.94913033,0.87912691,-0.78422533,-0.23690505,0.86197819,0.24608543,0.96117913,-0.25323378,-0.2137148,-0.90760669,-0.23084634,-0.015193506,0.037162294,-0.18777314,-0.73546137,-0.0010871571,-0.068654895,-0.35445979,0.23686972,-0.69939964,-0.026755435,-0.022201127,-0.99842575,-0.51166877,-0.50192191,-0.23658768,0.38312209,-0.56680358,-0.4673854,-0.088147124
0.94691727,0.87654171,-0.7601763,-0.26205559,0.85618709,0.26295137,0.95787983,-0.27383035,-0.2653281,-0.88497202,-0.32073899,-0.30650885,0.035725938,-0.2749068,-0.7755424,-0.41965993,-0.26088506,-0.48564719,0.69941204,-0.76474809,-0.066073,-0.020235796,-0.99749767,-0.75642179,-0.74403272,-0.26177004,0.52973064,-0.73131457,-0.50555029,-0.28019975
0.94686993,0.87538079,-0.76411341,-0.25580058,0.85605712,0.25875981,0.96270813,-0.27206794,-0.23106739,-0.8909612,-0.24223487,-0.20323289,0.046412684,-0.23624459,-0.74762864,-0.31236789,-0.19372297,-0.34829079,0.62143512,-0.70808264,-0.050490922,-0.035627962,-0.99631064,-0.67930037,-0.67338793,-0.21169119,0.49038189,-0.63664166,-0.40050066,-0.14566942
0.9454189,0.87538079,-0.76548846,-0.25466811,0.8522717,0.25819326,0.96171457,-0.27206794,-0.22684894,-0.89201191,-0.2590426,-0.17219386,0.043972437,-0.20511072,-0.73401908,-0.29026056,-0.17532176,-0.51093162,0.47900974,-0.7207266,-0.050421949,-0.032057504,-0.99696455,-0.65404777,-0.67480751,-0.2810378,0.49672918,-0.66018235,-0.3255062,-0.18782009
0.94193674,0.87181197,-0.76460055,-0.25575938,0.84320045,0.25932627,0.95376412,-0.27410086,-0.22702946,-0.89101783,-0.25305003,-0.10057023,0.040396555,-0.1707477,-0.70475034,-0.2277833,-0.20652259,-0.50164386,0.49381104,-0.71598817,-0.036270806,-0.026832917,-0.99781013,-0.59213774,-0.599763,-0.26351646,0.56446786,-0.62756943,-0.28501589,-0.13860003
0.93746757,0.86906632,-0.76024173,-0.25840003,0.83159392,0.2615288,0.95275431,-0.27426143,-0.23571488,-0.88855539,-0.21278856,-0.15591105,0.04604602,-0.19711314,-0.71487622,-0.35556001,-0.14296293,-0.3740751,0.35456665,-0.68530391,-0.042618815,-0.034867064,-0.99665711,-0.64042887,-0.63497315,-0.21200014,0.45515462,-0.61876824,-0.26060373,-0.097015159
0.93719527,0.87263433,-0.75288184,-0.26621211,0.83089034,0.26672866,0.95275431,-0.27708484,-0.24326033,-0.88116487,-0.14299831,-0.16651885,0.045691901,-0.23666293,-0.67465841,-0.41937193,-0.14997455,-0.39829474,0.20031539,-0.62777832,-0.042618815,-0.03442325,-0.9967585,-0.64933795,-0.63377261,-0.10659188,0.65133103,-0.58003293,-0.32315782,-0.081086087
0.94782306,0.88764409,-0.75597648,-0.265399,0.85862047,0.2649955,0.95564078,-0.27328392,-0.24326033,-0.8819047,-0.15547409,-0.11675796,0.042851381,-0.21376697,-0.69782726,-0.25244765,-0.15801782,-0.25305587,0.097009331,-0.63844308,-0.033679861,-0.030585939,-0.99737562,-0.60657424,-0.61805786,-0.14025196,0.64835542,-0.54271765,-0.33360478,-0.038241793
0.95736507,0.88908035,-0.76399734,-0.25851158,0.88357718,0.25941575,0.96774916,-0.27328392,-0.23973123,-0.88844298,-0.22499279,-0.043791913,0.042765051,-0.1400821,-0.70546956,-0.25403857,-0.081330049,-0.31642269,0.14217983,-0.69474693,-0.034244937,-0.030633221,-0.99736843,-0.53943237,-0.49700953,-0.26149451,0.64590171,-0.55332099,-0.25255899,-0.041615115
0.95473147,0.88908035,-0.76801471,-0.25421267,0.87666171,0.25690064,0.96367366,-0.26921671,-0.22947635,-0.89240575,-0.20792297,0.0069949798,0.040754297,-0.16044156,-0.7232713,-0.14065281,-0.11978134,-0.3933534,0.20361454,-0.68137446,-0.034244937,-0.027618421,-0.99777202,-0.48957543,-0.42941868,-0.27516616,0.65914907,-0.55431487,-0.29373335,-0.070429007
0.94502756,0.88010356,-0.76947723,-0.25147834,0.85127808,0.25616716,0.95769745,-0.26817522,-0.22707415,-0.89490199,-0.20806055,-0.052666233,0.038575391,-0.1459075,-0.70041131,-0.084988231,-0.14389652,-0.33602352,0.28587926,-0.68155932,-0.028294535,-0.024245992,-0.9982058,-0.5478664,-0.50411129,-0.19857323,0.54280583,-0.58955833,-0.3575704,-0.11039551
0.9433439,0.87458005,-0.77673604,-0.24400324,0.84687434,0.25140647,0.95769745,-0.25028837,-0.22282497,-0.90138959,-0.24002292,-0.080002637,0.036180384,-0.21723827,-0.76538016,-0.20509859,-0.1621018,-0.32847583,0.37782513,-0.70642842,-0.028294535,-0.020724365,-0.99856109,-0.57341246,-0.51222271,-0.32315594,0.53517977,-0.58331649,-0.36740741,-0.09570199
0.94864827,0.87816668,-0.78696273,-0.23438221,0.86070566,0.24447112,0.96157546,-0.25028837,-0.21638974,-0.909701,-0.26627391,-0.16529632,0.034676619,-0.19953205,-0.8217104,-0.25826292,-0.28972939,-0.42151429,0.33275283,-0.726107,-0.023645876,-0.018602576,-0.99879314,-0.64827404,-0.62056824,-0.25935342,0.6176296,-0.62364552,-0.55433221,-0.13722455
0.9564181,0.88664463,-0.76418507,-0.26000305,0.88108116,0.26056458,0.96883594,-0.27561477,-0.23404071,-0.88708008,-0.20362526,-0.067573384,0.031442044,-0.13906724,-0.66322398,-0.36019757,-0.050727813,-0.38931815,0.63904554,-0.67778585,-0.042939962,-0.014160474,-0.99790871,-0.5618784,-0.55092079,-0.22349939,0.68211406,-0.57982999,-0.28618454,-0.082204732
0.95149993,0.8854505,-0.75699771,-0.26356251,0.86823533,0.26332065,0.95310541,-0.2794559,-0.24161521,-0.88371542,-0.1833052,0.015954634,0.048844258,-0.042235154,-0.59098816,-0.33667517,-0.053579001,-0.49293963,0.60047168,-0.66147976,-0.04870947,-0.039357122,-0.99586444,-0.48046241,-0.49449485,-0.22903125,0.70802579,-0.55421395,-0.30761287,-0.076810858
0.93851389,0.88316066,-0.75073949,-0.26841916,0.83438739,0.26801857,0.94866336,-0.28078848,-0.24278362,-0.87907397,-0.24087174,-0.028529194,0.046982881,-0.10160818,-0.60375274,-0.29353511,-0.018982429,-0.58123267,0.47132832,-0.7069806,-0.04870947,-0.036339041,-0.99639833,-0.52468798,-0.51692021,-0.2623978,0.75817164,-0.59159225,-0.40589109,-0.11624625
0.93447152,0.8663568,-0.74996259,-0.26936496,0.82383499,0.26915125,0.94866336,-0.28655943,-0.24278362,-0.87817806,-0.16345806,-0.029343053,0.04310044,-0.10138669,-0.69347639,-0.37956681,-0.14328823,-0.44909811,0.12967548,-0.64516819,-0.034724192,-0.030656862,-0.99737409,-0.52547889,-0.52019063,-0.20002766,0.63309299,-0.5003392,-0.37288464,-0.043864789
0.93776033,0.86989396,-0.75120873,-0.26882859,0.83235857,0.26841942,0.95110648,-0.28658282,-0.24202413,-0.87870246,-0.135501,-0.1389674,0.042116144,-0.2253875,-0.77575003,-0.43564191,-0.18570672,-0.31629165,0.12548993,-0.62133749,-0.032932868,-0.029314983,-0.99756188,-0.62596511,-0.63459525,-0.15431834,0.7217517,-0.54465304,-0.41892394,-0.097127516
0.93861575,0.86989396,-0.75218118,-0.26828456,0.83457756,0.26797457,0.95110648,-0.27842743,-0.24202413,-0.87920924,-0.12111633,-0.13218033,0.040347067,-0.20094001,-0.73797489,-0.31096403,-0.14254567,-0.086048352,0.24179923,-0.60859074,-0.031123258,-0.026783007,-0.99789189,-0.62009263,-0.61466006,-0.14452073,0.69982855,-0.53864232,-0.36516634,-0.075072587
0.94075878,0.88003559,-0.7619169,-0.25886389,0.8401486,0.26152893,0.95466474,-0.2669119,-0.24165835,-0.88799234,-0.1574232,-0.15428198,0.037684434,-0.17324885,-0.7442512,-0.4291099,-0.11796059,-0.22569871,0.34020612,-0.64007068,-0.028787288,-0.022928327,-0.99832605,-0.63904989,-0.63413094,-0.19129845,0.7370229,-0.5977529,-0.3606796,-0.134558
0.95022231,0.88649664,-0.77319853,-0.24907103,0.86489209,0.25403912,0.95547642,-0.2669119,-0.22698277,-0.8970499,-0.2251967,-0.15415699,0.034528797,-0.17090554,-0.71333509,-0.29422046,-0.1579722,-0.48995228,0.45828186,-0.69501738,-0.026003874,-0.018489407,-0.99879476,-0.63892604,-0.63843303,-0.23433524,0.57720581,-0.66634137,-0.3954357,-0.20355865
0.9568354,0.88649664,-0.77733154,-0.24566304,0.88217135,0.25108876,0.97340828,-0.26023389,-0.21821923,-0.90006674,-0.15965905,-0.048773463,0.035313655,-0.17194118,-0.62938964,-0.10378327,-0.10721631,-0.28028011,0.31960198,-0.64191068,-0.025966988,-0.019715884,-0.99868406,-0.5441828,-0.56222191,-0.17919034,0.67621734,-0.56241442,-0.44872326,-0.093679905
0.95367537,0.8830456,-0.77943645,-0.24255418,0.87387233,0.24935545,0.96862127,-0.25765371,-0.2224145,-0.90276405,-0.1863706,-0.081203975,0.037651666,-0.16095451,-0.72357435,-0.30897063,-0.17987459,-0.28106274,0.33604663,-0.66410442,-0.025966988,-0.023026076,-0.99835347,-0.57450999,-0.59336445,-0.20296133,0.60552194,-0.53161319,-0.41931273,-0.044348953
0.95226274,0.88192907,-0.77000474,-0.25175686,0.87016777,0.25555509,0.96570391,-0.25765371,-0.23696276,-0.89441547,-0.25965723,-0.14904453,0.040457219,-0.23835425,-0.7748426,-0.33160084,-0.20273958,-0.31706566,0.32297594,-0.7211983,-0.035505487,-0.027116144,-0.99780893,-0.63457686,-0.63838947,-0.22681743,0.54408223,-0.57355832,-0.35654777,-0.074793666
0.94715881,0.88192907,-0.7560886,-0.26440906,0.85684005,0.26439169,0.95842022,-0.27423586,-0.23766547,-0.88291717,-0.24911625,-0.13406131,0.046294293,-0.16439515,-0.78472126,-0.25919846,-0.18983829,-0.25705704,0.37475504,-0.71330306,-0.044046639,-0.035544763,-0.99655194,-0.62168391,-0.64199762,-0.27538364,0.54698537,-0.59305309,-0.4397762,-0.10089128
0.94365045,0.87501694,-0.75778247,-0.26163413,0.84766611,0.26295042,0.95842022,-0.27087232,-0.23766547,-0.88549687,-0.25310151,-0.13233208,0.047822052,-0.23748236,-0.77160712,-0.2488716,-0.18116221,-0.3776005,0.47344105,-0.71628968,-0.044046639,-0.037628,-0.99620482,-0.62021309,-0.63975493,-0.25987459,0.53094061,-0.62360669,-0.5149216,-0.15048274
0.94214757,0.8888057,-0.75507581,-0.26420665,0.84398839,0.26481403,0.94045396,-0.27450605,-0.24337952,-0.8830278,-0.077856582,-0.099484175,0.048003415,-0.13697476,-0.67666106,-0.48394397,-0.070558517,-0.45153849,0.36603903,-0.56968929,-0.049278607,-0.037871942,-0.99606439,-0.59116028,-0.62570325,-0.056263202,0.71776455,-0.5025787,-0.31936402,0.0080381099
0.93159584,0.86740799,-0.74751728,-0.26943482,0.81642377,0.26945243,0.94045396,-0.28172208,-0.24337952,-0.87810003,-0.2404174,-0.077463994,0.051664332,-0.14030599,-0.68987345,-0.37202693,-0.14896229,-0.49551972,0.50459626,-0.70653986,-0.049278607,-0.042872935,-0.99529683,-0.57107439,-0.60997076,-0.34143117,0.78615798,-0.61246557,-0.32699332,-0.11741341
0.9412032,0.87494868,-0.75069611,-0.26925779,0.8413158,0.26826977,0.95062198,-0.28707714,-0.24132339,-0.87828593,-0.27993018,-0.10769509,0.045597275,-0.18988189,-0.70425452,-0.21761357,-0.2246001,-0.54048536,0.42309674,-0.73587081,-0.045943624,-0.034422365,-0.99675706,-0.59851795,-0.61178096,-0.33560256,0.54104311,-0.63795745,-0.41552896,-0.16037154
0.94630634,0.87494868,-0.75566247,-0.26574318,0.85458731,0.2654056,0.96137323,-0.27223115,-0.24132339,-0.88161406,-0.22777514,-0.16129981,0.041470049,-0.20656176,-0.72085374,-0.26382476,-0.1956887,-0.4210071,0.38616364,-0.69701576,-0.032759038,-0.028554153,-0.99764607,-0.64496884,-0.63564397,-0.20403065,0.61160602,-0.64984847,-0.42885524,-0.16290792
0.94588224,0.87444833,-0.76618025,-0.25529462,0.85347998,0.25860267,0.96082418,-0.26764716,-0.23752323,-0.89135147,-0.20178048,-0.13623691,0.037375875,-0.18248269,-0.72864247,-0.28384942,-0.14336828,-0.31187008,0.40881509,-0.67635055,-0.032759038,-0.022558174,-0.9983336,-0.62360752,-0.61551656,-0.16675048,0.64338363,-0.62479224,-0.4209944,-0.16605637
0.94257515,0.87372448,-0.76954206,-0.25166426,0.84486539,0.25658101,0.95752574,-0.26764716,-0.22685839,-0.89472669,-0.24842236,-0.050928555,0.03447432,-0.1536799,-0.70011571,-0.36466273,-0.081743464,-0.29691584,0.34073802,-0.71280128,-0.022501436,-0.018301776,-0.998836,-0.54616984,-0.53696422,-0.24712237,0.60035977,-0.57856744,-0.39189093,-0.13371002
0.94245852,0.87610052,-0.7719047,-0.24934122,0.84456468,0.25505965,0.95752574,-0.26019008,-0.22685839,-0.8967642,-0.28608766,-0.075799301,0.033260354,-0.18988169,-0.73431758,-0.26928295,-0.1325568,-0.35083402,0.38812939,-0.74020041,-0.022501436,-0.016543639,-0.99898166,-0.56952767,-0.57646744,-0.28972489,0.65193632,-0.6067882,-0.40614511,-0.14611644
0.94799378,0.87770547,-0.77791642,-0.24400902,0.85900581,0.25093636,0.95958635,-0.26019008,-0.22029619,-0.90150755,-0.31617456,-0.27929588,0.032785826,-0.31840112,-0.84291747,-0.4460218,-0.27852732,-0.43554306,0.37864793,-0.76152562,-0.022754654,-0.015916994,-0.99902927,-0.73704449,-0.73519786,-0.33497358,0.61866709,-0.71250581,-0.44119074,-0.25615506
0.9518559,0.8796704,-0.77476745,-0.24777784,0.86909792,0.25301468,0.96916804,-0.26026651,-0.22241649,-0.89817424,-0.30732494,-0.20629453,0.033888562,-0.2810285,-0.8010986,-0.25622579,-0.23825294,-0.53742135,0.38277487,-0.75549291,-0.022754654,-0.017583652,-0.99890047,-0.68174267,-0.64033775,-0.31338779,0.69169589,-0.71035367,-0.46639917,-0.27517051
0.95268931,0.8815021,-0.77410047,-0.24891956,0.87128393,0.25368941,0.96936324,-0.25878406,-0.22241649,-0.89716103,-0.29851218,-0.1949309,0.031546631,-0.27858368,-0.80243223,-0.31106754,-0.20787884,-0.55982513,0.45902312,-0.74930212,-0.018773361,-0.014215047,-0.99917977,-0.67264551,-0.64561649,-0.31075763,0.53891314,-0.7002544,-0.55982559,-0.26171988
0.95074425,0.8815021,-0.78088346,-0.24149087,0.86619164,0.24898628,0.96544132,-0.25582598,-0.22215608,-0.90364771,-0.31235944,-0.29851686,0.031598306,-0.3264201,-0.83663225,-0.49029455,-0.33626958,-0.4455569,0.55204715,-0.75892546,-0.021360431,-0.014232674,-0.9991254,-0.7508493,-0.75533202,-0.3836415,0.49406819,-0.70205267,-0.54282717,-0.23571958
0.94991264,0.88006761,-0.78315381,-0.23802568,0.86401374,0.2467452,0.96535582,-0.25442954,-0.21242216,-0.90665821,-0.26403135,-0.16519681,0.037846728,-0.23422562,-0.74799959,-0.35531046,-0.20233833,-0.37775136,0.55683656,-0.72445374,-0.034015423,-0.023208265,-0.99820652,-0.64822549,-0.62763748,-0.21985655,0.73646104,-0.64005764,-0.4217947,-0.14174654
0.95276814,0.88227103,-0.77995361,-0.24024162,0.87149579,0.24786871,0.96535582,-0.25442954,-0.22004906,-0.90474192,-0.25321409,-0.17502775,0.045255654,-0.21516026,-0.75727272,-0.35675565,-0.19915086,-0.3951017,0.4406117,-0.71635937,-0.043006771,-0.033980221,-0.99680238,-0.65640249,-0.63088622,-0.27212217,0.54885171,-0.6590494,-0.37516244,-0.14979072
0.95142625,0.88227103,-0.77136308,-0.24835088,0.86798294,0.25333715,0.96514254,-0.25447335,-0.2271541,-0.89758744,-0.30455573,-0.2244373,0.048346543,-0.28043108,-0.85128164,-0.36890599,-0.23076372,-0.45287485,0.58097018,-0.75339,-0.046841775,-0.038483845,-0.99606776,-0.6959615,-0.69840435,-0.28873301,0.64458528,-0.69241044,-0.42762903,-0.23479342
0.93118552,0.877629,-0.76834002,-0.25003777,0.8155045,0.25671218,0.93229428,-0.24563032,-0.23667873,-0.89569227,-0.18820842,-0.2000019,0.04047408,-0.24857354,-0.80717714,-0.45439791,-0.2219331,-0.76849531,0.44331977,-0.66556768,-0.04961865,-0.026669006,-0.99768248,-0.6767256,-0.68490822,-0.23332092,0.61330269,-0.72125776,-0.4995591,-0.31208018
0.94706198,0.88533288,-0.79076448,-0.2304889,0.85668127,0.24204769,0.93663451,-0.24239658,-0.22562726,-0.91280742,-0.11708516,-0.10235744,0.032582417,-0.17155168,-0.74156803,-0.38257222,-0.086439134,-0.75488612,-0.16375917,-0.6052251,-0.0246176,-0.0155516,-0.99903357,-0.59373345,-0.59817013,-0.14892143,0.62697652,-0.64904129,-0.46670006,-0.18547474
